eventno	jetmultiplicity	highb_Eta	highb_Phi	highb_pT	highb_Px	highb_Py	highb_Pz	highb_E	lowb_Eta	lowb_Phi	lowb_pT	lowb_Px	lowb_Py	lowb_Pz	lowb_E	genphoton_Eta	genphoton_Phi	genphoton_pT	genphoton_Px	genphoton_Py	genphoton_Pz	genphoton_E	jet1_Eta	jet1_Phi	jet1_pT	jet1_Px	jet1_Py	jet1_Pz	jet1_E	jet2_Eta	jet2_Phi	jet2_pT	jet2_Px	jet2_Py	jet2_Pz	jet2_E	jet3_Eta	jet3_Phi	jet3_pT	jet3_Px	jet3_Py	jet3_Pz	jet3_E	jet4_Eta	jet4_Phi	jet4_pT	jet4_Px	jet4_Py	jet4_Pz	jet4_E	isophoton_Eta	isophoton_Phi	isophoton_pT	isophoton_Px	isophoton_Py	isophoton_Pz	isophoton_E	jet1_btag	jet2_btag	jet3_btag	jet4_btag	invmass_2j1p	delta_eta_jet1_jet2	delta_phi_jet1_jet2	deltaR_jet1_jet2
441010	2	0.10385	-2.6856	52.7326	-47.3446	-23.2211	5.48611	53.2251	0.672715	-0.213157	25.5309	24.9531	-5.40097	18.5001	31.8774	-0.696581	0.906932	36.34	22.3915	28.622	-27.4112	45.5189	0.592609	-2.63079	42.6301	-37.1885	-20.8407	26.7678	50.3373	0.303301	-0.0175646	34.6408	34.6354	-0.608421	10.6684	36.2463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.812383	0.820711	36.6633	24.9934	26.824	-33.1706	49.4418	1	1	0	0	133.9860355165618	0.28930800000000007	-2.6132254	2.629191151299038
441131	3	1.77027	-2.39422	107.596	-78.919	-73.1345	306.765	325.121	1.57768	0.597175	81.7566	67.6068	45.9724	189.563	206.495	1.96659	1.17617	29.4236	11.3122	27.1621	103.076	107.193	1.51971	-2.42614	80.6529	-60.8767	-52.9049	175.505	193.15	1.25124	0.594908	27.6181	22.8733	15.4781	44.3069	52.2098	1.77594	0.555832	22.5412	19.1479	11.8939	64.6537	68.4705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.66297	1.30876	24.8816	6.44553	24.0323	63.266	67.9829	1	1	1	0	129.90472811138608	0.26847	-3.0210480000000004	3.0329535372642957
441264	2	0.165299	-1.91395	52.279	-17.5897	-49.2311	8.6811	53.2029	1.84464	0.954385	51.7826	29.9361	42.2524	159.691	167.943	1.14035	2.62713	14.1822	-12.3464	6.97864	19.9128	24.447	0.474226	-1.85311	67.0529	-18.6795	-64.3985	33.0036	74.7351	1.71385	0.994868	44.5168	24.2444	37.3356	119.53	127.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.03858	2.7611	13.1884	-12.2452	4.89785	16.2959	20.9641	1	1	0	0	144.2251343587431	-1.239624	-2.847978	3.106066056905423
441321	2	1.98686	2.76886	30.9719	-28.8452	11.2789	110.809	115.152	4.07494	-0.719924	18.4994	13.9088	-12.1971	544.16	544.495	2.00479	0.0614024	14.9646	14.9364	0.918284	54.5449	56.5605	2.13974	2.25318	49.0758	-30.9492	38.0865	205.616	211.391	1.12416	-1.37237	33.488	6.60129	-32.8309	46.0914	56.9725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.92952	0.764526	16.4514	11.8731	11.3876	55.4494	57.8384	1	1	0	0	107.8413778963989	1.0155800000000001	2.657635307179586	2.8450708536638474
441873	3	1.14587	0.0708627	71.5564	71.3768	5.06644	101.153	123.994	-1.02842	-2.66436	64.4455	-57.2449	-29.6013	-78.5932	101.746	0.401818	2.09338	28.3138	-14.1319	24.5349	11.6856	30.6305	0.960402	0.798093	95.139	66.414	68.122	106.08	142.494	-0.842733	-2.78124	45.5453	-42.62	-16.0596	-43.0898	62.6985	1.54066	-1.71514	36.9141	-5.30965	-36.5302	82.197	90.1054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25461	1.9329	38.985	-13.81	36.4571	10.0336	40.2555	1	1	0	0	216.74146627101607	1.803135	2.703852307179586	3.24994048057274
442085	4	-1.24098	-1.29543	163.657	44.4989	-157.491	-259.389	306.738	-1.84523	1.91998	58.4351	-19.9926	54.9086	-180.318	189.609	-0.22086	1.80529	105.469	-24.5063	102.583	-23.4838	108.052	-1.08947	-1.32129	137.217	33.8823	-132.968	-180.873	227.032	1.45741	-0.573458	53.7779	45.1751	-29.1767	109.223	121.744	-1.89014	2.2032	53.2603	-31.4813	42.9604	-172.278	180.323	-2.06876	0.685602	45.9982	35.6044	29.1233	-179.132	184.943	-0.45735	1.96863	133.339	-51.6582	122.926	-63.131	147.529	1	1	1	0	475.25142027527914	-2.54688	-0.747832	2.654402086087185
443053	5	-0.683617	0.487415	105.827	93.5032	49.5635	-78.1133	131.617	-1.55767	-2.3844	72.0315	-52.3501	-49.4774	-163.407	178.641	-1.85942	-3.1395	41.1532	-41.1531	-0.0861362	-128.897	135.308	-0.419757	0.762645	86.7005	62.6854	59.8958	-37.4713	94.4514	-2.19399	-2.63579	48.748	-42.644	-23.6189	-215.941	221.375	-3.46872	-1.80233	33.7626	-7.74751	-32.8616	-541.292	542.344	-2.69827	-2.22544	31.1205	-18.9485	-24.6868	-230.084	232.179	-2.09325	2.63708	39.5457	-34.6187	19.1157	-157.944	162.82	1	1	0	0	237.92337605460295	1.774233	2.884750307179586	3.3866926452014683
443416	3	0.455808	0.627363	44.4228	35.9637	26.0767	20.9567	49.3423	0.621083	1.96671	41.333	-15.9403	38.1356	27.3537	49.7869	0.332808	-1.87307	67.2619	-20.0234	-64.2123	22.8008	71.0214	0.715392	1.9508	51.252	-19.0104	47.596	39.8738	64.9361	0.347043	0.810033	25.6005	17.6509	18.5427	9.0639	27.1577	-2.18064	-1.22244	24.0446	8.2077	-22.6004	-105.063	107.779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.176611	-1.90901	61.0821	-20.267	-57.6218	10.844	62.0372	1	1	0	0	140.15088447187907	0.36834900000000004	1.140767	1.1987620006031223
443587	3	0.724365	-1.0996	26.2718	11.9261	-23.4088	20.7388	33.7993	2.7671	1.19645	20.4842	7.49031	19.0656	162.332	163.687	2.24146	2.92153	19.8962	-19.4164	4.34321	92.5249	94.6399	1.09163	-1.09855	62.2766	28.3287	-55.4605	82.3129	103.217	2.27381	0.738072	25.8111	19.0942	17.3673	124.067	126.723	0.354007	2.01578	24.8607	-10.7012	22.4397	8.98583	26.4348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.97884	-3.0756	15.9814	-15.9466	-1.05389	56.7032	58.9123	1	1	0	0	108.16506641481772	-1.18218	-1.8366219999999998	2.184200064848456
443596	3	0.17456	-0.992621	35.3714	19.3303	-29.6221	6.20582	36.2179	-1.81119	2.03972	24.1998	-10.9365	21.5876	-72.0463	76.1472	-0.844981	2.37806	11.6194	-8.39384	8.03453	-11.0289	16.0202	-1.13714	1.96904	44.2401	-17.1563	40.7781	-61.8719	76.0613	0.166218	-0.808298	31.1652	21.5267	-22.5359	5.20411	31.5967	-1.77244	-1.14249	24.5698	10.2045	-22.3504	-70.2117	74.3865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.477896	2.22804	15.3751	-9.3932	12.1721	-7.63057	17.1644	1	1	0	0	102.45044791869091	-1.303358	2.777338	3.0679550913284244
443676	2	0.784234	2.52098	29.2236	-23.774	16.9946	25.3407	38.9649	2.16894	3.04074	20.291	-20.1879	2.04293	87.6032	90.0452	0.642055	-0.408667	47.9069	43.9619	-19.0376	32.9162	58.1253	0.852184	2.44572	34.2233	-26.2661	21.9391	32.8249	47.4205	2.09533	2.44262	26.3169	-20.1456	16.9332	105.335	108.573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.71978	-0.332391	43.5614	41.1771	-14.2143	34.133	55.3413	1	1	0	0	119.75865855740862	-1.243146	0.0031000000000003247	1.243149865187621
444003	3	0.31488	0.948623	50.6405	29.5134	41.1511	16.2105	53.3791	-0.054331	-2.3553	38.1511	-26.9527	-27.0011	-2.07381	38.4954	-0.0830204	-1.74983	14.3799	-2.56074	-14.15	-1.19519	14.4295	0.105543	1.10906	96.2309	42.8709	86.1537	10.1753	96.7673	0.395257	-2.62612	30.2612	-26.329	-14.9172	12.2748	32.6559	4.41112	-2.39572	27.7555	-20.3864	-18.8352	1142.83	1143.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.400848	-1.78519	10.4009	-2.21282	-10.1627	4.28172	11.2477	1	1	0	0	123.03812549860798	-0.289714	2.5480053071795865	2.564422985236901
444582	2	0.748629	1.45264	48.1796	5.67939	47.8437	39.5334	62.5	-1.1998	-2.93672	38.8552	-38.0425	-7.90492	-58.6359	70.4981	0.361305	-0.889794	51.405	32.3632	-39.9387	18.9796	54.7969	0.78089	1.38665	47.8562	8.76258	47.0471	41.2859	63.2039	-1.45388	-2.70787	28.1408	-25.5352	-11.8262	-56.929	63.5044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.381471	-0.861283	54.8148	35.7099	-41.5868	21.4211	58.8518	1	1	0	0	184.39094384324193	2.23477	2.188665307179586	3.128010994186483
445045	2	1.77588	1.7846	42.5626	-9.03078	41.5935	122.072	129.365	0.593561	-2.05547	23.1511	-10.7865	-20.4848	14.5628	27.7514	-1.01925	-0.816942	28.9535	19.8173	-21.1087	-34.8925	45.3408	1.81818	1.87238	45.2901	-13.4528	43.246	135.832	143.183	0.369468	-2.11275	24.0973	-12.4297	-20.6442	9.10715	25.7608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.25677	-0.371274	22.0725	20.5686	-8.00795	-35.6411	41.9224	1	1	0	0	179.6587670491062	1.448712	2.2980553071795864	2.716583268335477
445384	3	0.956753	-2.44664	38.3778	-29.4773	-24.5753	42.5819	57.5167	1.58683	-0.0752139	37.626	37.5196	-2.82733	88.1137	95.9262	1.73797	1.85627	28.5584	-8.04233	27.4026	78.677	83.6998	1.65404	-0.0271119	45.5778	45.561	-1.23555	114.783	123.501	1.58158	-2.26768	31.1338	-19.9825	-23.8749	72.4945	78.8972	1.62413	2.86969	29.9525	-28.8522	8.04406	73.0383	78.9414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.21616	1.23964	29.4606	9.57884	27.8599	133.501	136.713	1	1	0	0	104.18234913847884	0.07245999999999997	2.2405681	2.241739472449377
445411	3	-1.56971	0.272866	26.5187	25.5375	7.14658	-60.9549	66.6396	5.05617	-0.394876	3.746	3.45772	-1.44106	294.027	294.088	-0.97433	-2.9473	29.5513	-28.9953	-5.70552	-33.5695	44.7234	-1.55476	0.906793	31.5075	19.4173	24.8132	-71.25	77.9056	1.50631	-2.24321	23.5899	-14.6936	-18.4548	50.5806	55.8111	3.2589	0.788082	22.2706	15.7053	15.7899	289.322	290.178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.830233	3.0327	34.01	-33.8085	3.69617	-31.5937	46.4202	1	1	0	0	169.6197251238048	-3.06107	3.1331823071795863	4.3802946150827795
445802	2	-1.97325	2.95169	27.2972	-26.8064	5.15283	-96.2911	100.196	1.13065	0.843304	25.7626	17.1321	19.2406	35.7434	44.3102	-0.209574	-1.19323	26.2418	9.67436	-24.3935	-5.53997	26.8202	-1.88125	3.00994	26.2656	-26.0383	3.44793	-84.172	88.1748	1.09142	0.856879	24.0786	15.7666	18.1986	31.8169	39.901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.221875	-1.19166	26.616	9.85103	-24.7259	-5.95401	27.2739	1	1	0	0	143.95804075581225	-2.97267	2.153061	3.6704820662442965
445877	2	1.3283	-2.24912	46.7609	-29.342	-36.4092	82.0578	94.563	-0.715006	0.62891	46.2162	37.3737	27.1873	-35.9334	58.7302	0.132933	2.28732	12.2291	-8.0317	9.22191	1.63045	12.3373	-0.469209	0.556797	76.0835	64.5912	40.2078	-37.0235	84.6134	0.781517	-2.27929	38.773	-25.2294	-29.4419	33.4819	51.2287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.255408	1.97878	11.9834	-4.75447	10.9998	-3.09404	12.3764	1	1	0	0	142.31401560570728	-1.250726	2.836087	3.0996298163885636
446327	2	-1.41322	-2.76521	28.4809	-26.4873	-10.4683	-55.0506	62.1596	-0.627835	0.831642	23.7614	16.0072	17.5606	-15.9178	28.984	-0.124812	-0.594944	12.6544	10.4801	-7.09231	-1.58352	12.7531	-1.2203	-2.56857	34.3286	-28.8451	-18.6122	-53.09	63.2219	-0.432821	0.585634	32.522	27.1026	17.9758	-14.5198	35.6161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.350642	-0.60672	15.9863	13.1331	-9.11502	-5.72105	16.9792	1	1	0	0	88.38197946267721	-0.7874789999999999	3.1289813071795862	3.226553454712981
446593	2	-0.250827	-2.92145	47.3151	-46.1732	-10.3321	-11.9927	49.0371	1.10226	0.458542	40.4617	36.282	17.91	54.1951	67.7964	0.0470497	-0.653744	12.4604	9.89125	-7.57798	0.586477	12.4742	-0.462658	-2.83185	43.8367	-41.7506	-13.3622	-21.0128	48.6127	1.06438	0.58406	29.8034	24.8629	16.434	38.0602	48.3406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19019	-0.622891	13.1705	10.697	-7.68349	2.52003	13.4094	1	1	0	0	108.33950702924118	-1.5270380000000001	2.867275307179586	3.248555485228133
446675	2	0.799087	1.79642	54.0204	-12.0851	52.6513	47.9099	72.3578	1.73325	-2.73718	2.44424	-2.24707	-0.961764	6.70003	8.54135	0.582781	-1.30032	53.6397	14.3321	-51.6895	33.06	63.0093	1.01933	1.89117	32.4717	-10.226	30.8195	39.1363	50.8533	1.33036	1.35127	24.6467	5.36723	24.0552	43.3538	49.87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.692308	-1.18055	55.9112	21.2697	-51.7075	41.8748	69.8538	1	1	0	0	115.5446619844253	-0.3110299999999999	0.5399	0.6230823949527061
446938	2	-1.34845	-0.687818	34.5295	26.6786	-21.9212	-62.0119	71.1327	-1.49618	0.887257	27.7595	17.5312	21.5231	-58.8588	65.246	-1.39068	3.13259	44.2117	-44.2099	0.398067	-83.3097	94.3143	-1.25082	-0.733767	29.398	21.8327	-19.687	-47.1389	55.5547	-1.38465	0.89629	24.1386	15.0749	18.8527	-45.1755	51.2201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.58453	-3.02758	44.2429	-43.9557	-5.03326	-103.35	112.422	1	1	0	0	98.37975263699539	0.1338299999999999	-1.6300569999999999	1.6355415898560939
447198	2	1.98317	-2.47989	30.5338	-24.0896	-18.7617	108.824	113.125	-1.21158	0.471245	12.8906	11.4856	5.85229	-19.7295	24.0315	-0.932343	0.797369	18.042	12.604	12.9094	-19.3665	26.4684	2.2886	-2.45274	26.5543	-20.4993	-16.8792	129.581	132.274	-0.862042	0.839396	22.7873	15.2199	16.9592	-22.1686	31.7916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.600294	-2.1182	10.7066	-5.57247	-9.14211	-6.82011	12.6943	1	1	0	0	144.65603520218886	3.1506420000000004	2.991049307179586	4.344297523207116
447570	3	0.485074	1.31288	104.977	26.7759	101.505	52.942	117.665	-1.86394	-1.54217	83.4056	2.38689	-83.3715	-262.478	275.451	0.814476	-2.58531	34.3405	-29.1627	-18.133	31.1661	46.3745	0.473217	1.28849	76.7006	21.3665	73.6645	37.6659	85.45	-2.13281	-1.45119	48.5926	5.79812	-48.2454	-202.146	207.905	-2.68829	-1.64008	33.5986	-2.32599	-33.518	-245.917	248.202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.98029	-2.44628	30.3201	-23.2815	-19.4237	34.7169	46.0931	1	1	0	0	313.58491844678315	2.606027	2.73968	3.781166913418264
448041	2	0.398877	-1.60593	35.845	-1.25904	-35.8228	14.6799	39.0186	1.79418	1.37576	20.9546	4.06104	20.5573	61.2745	64.9288	1.4569	1.75233	15.5205	-2.80201	15.2655	31.504	35.1197	0.116745	-1.18838	48.2273	17.9965	-44.7437	5.64312	48.5564	1.89509	1.23397	22.8897	7.56491	21.6034	74.4237	77.8642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.854339	-1.41173	10.388	1.64538	-10.2569	-9.99459	14.4154	1	1	0	0	114.32007299194221	-1.7783449999999998	-2.42235	3.005044169646263
448176	2	-1.57693	1.13964	36.6443	15.3144	33.2908	-84.8952	92.5856	1.12052	-1.39826	36.5168	6.2694	-35.9746	50.0344	62.1209	0.460987	3.01788	21.7501	-21.5838	2.68383	10.3854	24.1023	1.10091	-1.37706	35.1552	6.76842	-34.4974	47.0083	58.6998	-1.65444	1.05258	30.4012	15.0588	26.4096	-76.595	82.4076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.501324	3.03532	20.459	-20.3435	2.17005	10.6916	23.0842	1	1	0	0	162.98661146379203	2.75535	-2.42964	3.6735683132480332
448431	2	-1.31053	1.19603	38.5084	14.0963	35.8356	-66.2046	76.7336	-1.85821	1.46304	12.6097	1.35612	12.5366	-39.4452	41.6776	-0.694378	-1.88	50.7804	-15.4524	-48.3722	-38.1634	63.5224	-1.7894	1.53457	29.3033	1.06143	29.284	-85.255	90.1504	0.0812385	-0.651182	27.328	21.7358	-16.5642	2.22253	27.4182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.59454	-2.27709	58.6132	-38.0412	-44.5912	-36.9374	69.2812	1	1	0	0	138.82331681998602	-1.8706385	2.185752	2.8769428571291176
448680	2	1.42842	-1.61056	35.1682	-1.39797	-35.1404	69.1476	77.7192	-1.11175	1.85538	27.1572	-7.62455	26.0649	-36.8072	45.9823	-0.0373367	0.788325	12.7973	9.02252	9.07549	-0.477919	12.8062	-0.979548	2.14272	32.7417	-17.7214	27.5313	-37.4528	49.7467	2.02774	-1.48078	25.4055	2.28391	-25.3026	94.8293	98.1735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.181031	0.949215	13.4523	7.83355	10.9361	-2.44861	13.6733	1	1	0	0	151.20930619454052	-3.007288	2.6596853071795863	4.014686419656082
448887	2	-0.610421	1.69014	36.6657	-4.36542	36.4049	-23.7976	43.9636	1.97475	-1.22677	24.1817	8.15591	-22.7647	85.4339	88.9146	-0.0435341	-1.84185	14.1571	-3.79049	-13.6402	-0.61651	14.1705	-2.38619	0.939943	55.3672	32.6575	44.7104	-298.43	303.523	1.55932	-0.978908	24.3106	13.5636	-20.1751	55.2497	60.3617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.270837	-1.87615	21.9454	-6.59735	-20.9303	6.01655	22.7552	1	1	0	0	302.75523177789177	-3.94551	1.918851	4.387372598754407
448902	2	-0.399461	1.66477	38.4193	-3.60499	38.2498	-15.7584	41.7907	0.297111	-0.76146	18.1017	13.1026	-12.4898	5.4577	19.482	0.411396	-1.92403	27.4551	-9.49759	-25.76	11.6162	29.8114	-0.536248	1.75401	46.3301	-8.44074	45.5547	-26.0524	53.1527	0.292074	-0.578369	27.0375	22.64	-14.7803	8.00972	28.199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.596863	-1.78051	23.2141	-4.83272	-22.7055	14.6931	27.4733	1	1	0	0	108.06859728913854	-0.828322	2.332379	2.4750978031837447
449703	2	-0.463474	-1.49028	74.1322	5.96237	-73.892	-35.6017	82.372	-1.10057	1.82373	53.3613	-13.3535	51.6635	-71.3223	89.1986	-0.126982	1.24979	23.4252	7.39117	22.2286	-2.98257	23.6143	-0.366943	-1.46208	66.5153	7.21721	-66.1226	-24.9588	71.0439	-1.22021	1.94445	59.6772	-21.7834	55.5594	-92.2825	109.897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.155932	1.28541	21.3986	6.02439	20.5331	-3.35026	21.6593	1	1	0	0	162.27185659736688	0.853267	2.876655307179586	3.000535007230124
449761	2	-1.0108	-2.93426	68.6215	-67.1519	-14.1254	-81.7924	106.869	-1.72125	0.339836	50.0601	47.1971	16.6866	-135.48	144.509	-1.04937	-0.127651	20.1185	19.9548	-2.56118	-25.2054	32.25	-1.95999	0.403163	47.1302	43.3515	18.4905	-163.975	170.614	-0.960844	-2.99955	30.9798	-30.6678	-4.38556	-34.5631	46.4151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.24655	-0.123579	19.1523	19.0062	-2.36081	-30.5557	36.0619	1	1	0	0	102.1220384201819	-0.9991459999999999	2.880472307179586	3.0488380478051775
451230	2	1.52209	2.34219	54.1478	-37.7484	38.8207	118.138	130.041	0.701548	-0.746786	42.8549	31.4502	-29.1106	32.5923	54.0453	1.61625	-0.995388	11.5738	6.29819	-9.71005	27.9826	30.2817	1.82416	2.69055	60.7435	-54.6687	26.4784	183.331	193.132	0.969073	-0.91255	52.3406	32.0183	-41.4049	59.0419	78.9017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.66332	-1.21209	15.5523	5.45992	-14.5624	39.5595	42.5068	1	1	0	0	135.22107877342796	0.855087	2.6800853071795863	2.813188765676576
451531	2	-0.265196	-1.46903	32.302	3.28148	-32.1349	-8.66714	33.7732	2.01483	1.23074	16.7065	5.57233	15.7498	61.5308	63.9315	-0.545437	2.0662	18.6243	-8.85381	16.3852	-10.6696	21.464	-0.319102	-1.8921	27.9884	-8.83895	-26.5561	-9.08352	29.4255	-0.730688	-1.14876	27.1288	11.1124	-24.7484	-21.6343	34.6989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.250455	1.85829	28.052	-7.95407	26.9007	-7.09946	28.9365	1	1	0	0	81.25496627398968	0.411586	-0.7433399999999999	0.8496807582827799
451689	3	-0.717559	0.778131	42.7743	30.465	30.0254	-33.3957	54.4703	0.663691	-0.402637	19.1862	17.6519	-7.51804	13.6894	24.0333	1.40144	-2.70406	53.1208	-48.1169	-22.5074	101.323	114.403	-0.744258	0.687938	39.2472	30.3207	24.9198	-31.9823	50.6282	0.777718	-0.368133	29.9541	27.9472	-10.7797	25.7163	39.4788	0.378158	0.403187	22.994	21.1503	9.02174	8.90412	24.6578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.31869	-2.66995	58.0992	-51.7562	-26.3973	100.832	116.373	1	1	0	0	183.02628460215766	-1.521976	1.056071	1.852483981473794
451742	4	-0.0199717	-1.5506	75.0259	1.51536	-75.0106	-1.4985	75.1879	0.401866	1.82523	59.4219	-14.9564	57.5089	24.5276	64.4566	1.18746	0.915884	22.0674	13.441	17.5017	32.8113	39.5418	0.394561	-1.37423	86.2232	16.84	-84.5627	34.9099	93.0223	1.16424	2.112	45.565	-23.4736	39.0533	65.8719	80.0955	0.06534	-1.80676	25.8161	-6.03541	-25.1007	1.68803	25.8712	2.10735	1.60326	22.375	-0.726263	22.3632	90.6729	93.3928	2.16042	-0.270717	11.9266	11.4923	-3.18945	51.0429	52.4178	1	1	0	0	159.43770689600842	-0.769679	2.7969553071795863	2.9009248100219787
451908	2	0.0443265	1.65153	49.561	-3.99691	49.3996	2.19759	49.8318	0.27655	-1.02496	36.5924	18.9962	-31.2754	10.2491	38.2902	0.499033	-2.26213	23.5258	-14.9993	-18.1242	12.2336	26.5165	0.185178	1.6588	62.6527	-5.50636	62.4103	11.6683	63.73	0.126392	-0.975834	41.7105	23.3778	-34.5434	5.28591	42.0441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.451629	-2.26529	23.5286	-15.0583	-18.0788	10.9911	25.9692	1	1	0	0	128.34187191101856	0.058786000000000005	2.634634	2.63528975783537
452004	2	0.0275744	-2.34022	57.4495	-39.9687	-41.2668	1.58433	57.6632	0.505886	0.676792	45.2784	35.2984	28.3576	23.8953	51.4121	0.0345505	1.22367	13.7281	4.67028	12.9092	0.474406	13.7363	-0.0401079	-2.19299	56.6265	-33.0029	-46.0149	-2.27178	56.6721	1.57425	1.13254	30.4829	12.9358	27.6021	70.4149	76.7299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.100536	1.14079	12.9114	5.3825	11.736	-1.30025	12.9767	1	1	0	0	129.22282077269904	-1.6143579	2.957655307179586	3.3695513566912707
452087	3	0.712264	-2.5597	45.9525	-38.3899	-25.2557	35.5689	58.2998	-3.14133	0.818195	16.3066	11.1462	11.9024	-188.27	189.034	-1.06871	0.455733	30.3403	27.2437	13.3534	-38.9593	49.3798	0.604143	-2.55191	35.4716	-29.481	-19.7256	22.7575	42.1442	-2.23503	0.330413	32.618	30.8537	10.5824	-150.692	154.182	-3.40915	3.1118	28.221	-28.2085	0.840724	-426.229	427.162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.894243	0.374775	36.5123	33.978	13.3658	-37.1799	52.1104	1	1	0	0	182.18253700876485	2.839173	-2.882323	4.045823673896083
452192	2	-0.453102	0.839423	40.9073	27.3217	30.4456	-19.1759	45.4226	0.698783	-2.74545	23.0325	-21.2488	-8.88743	17.437	29.2683	0.409901	-1.84538	22.3972	-6.07287	-21.5581	9.43988	24.3052	-0.49198	1.17795	46.7003	17.8779	43.1428	-23.9138	52.467	0.759825	-3.06913	23.038	-22.9775	-1.66794	19.2385	30.0145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.644273	-2.12191	18.7145	-9.79964	-15.9436	12.9088	22.7348	1	1	0	0	100.64217144753385	-1.251805	2.036105307179586	2.390134008784837
453151	2	1.28052	1.17326	45.0073	17.4243	41.4976	74.7259	87.3596	0.253153	-2.90051	19.7318	-19.1611	-4.71109	5.04868	20.9027	1.69971	-1.52362	36.8275	1.73683	-36.7865	97.4016	104.131	1.16732	1.17594	37.8457	14.5584	34.9335	54.9174	66.6949	0.586799	-2.8834	23.7016	-22.9159	-6.05191	14.7201	27.9007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.70641	-1.47881	40.3399	3.70532	-40.1694	107.458	114.78	1	1	0	0	111.02372864285141	0.580521	2.2238453071795865	2.2983673730945777
